src,dst,count
userId_10437,userId_22330,268
userId_28904,userId_22330,2
userId_16095,userId_22330,3
userId_22182,userId_22330,2
userId_17247,userId_22330,12
userId_37977,userId_22330,1
userId_12926,userId_22330,10
userId_26953,userId_22330,1
userId_20596,userId_22330,1
userId_6618,userId_22330,1
userId_32744,userId_22330,1
userId_30334,userId_22330,2
userId_37451,userId_22330,9
userId_38374,userId_22330,1
userId_4465,userId_22330,1
userId_34507,userId_22330,1
userId_5946,userId_22330,1
userId_39789,userId_22330,5
userId_26228,userId_22330,1
userId_20332,userId_22330,7
userId_16180,userId_22330,1
userId_15631,userId_22330,1
userId_37314,userId_22330,1
userId_7299,userId_22330,1
userId_34343,userId_22330,3
userId_3872,userId_22330,2
userId_35311,userId_22330,2
userId_24479,userId_22330,5
userId_19911,userId_22330,1
userId_12490,userId_22330,9
userId_33991,userId_22330,4
userId_35634,userId_22330,5
userId_18287,userId_22330,2
userId_35704,userId_22330,10
userId_7811,userId_22330,1
userId_15651,userId_22330,1
userId_19085,userId_22330,2
userId_13397,userId_22330,7
userId_39342,userId_22330,1
userId_31816,userId_22330,1
userId_23350,userId_22330,1
userId_30078,userId_22330,1
userId_5483,userId_22330,1
userId_38705,userId_22330,1
userId_33300,userId_22330,1
userId_30732,userId_22330,3
userId_31991,userId_22330,1
userId_16511,userId_22330,1
userId_13435,userId_22330,1
userId_18270,userId_22330,6
userId_26214,userId_22330,1
userId_24129,userId_22330,2
userId_440,userId_22330,3
userId_22267,userId_22330,1
userId_36388,userId_22330,2
userId_35015,userId_22330,5
userId_11574,userId_22330,2
userId_35774,userId_22330,2
userId_3982,userId_22330,1
userId_32074,userId_22330,1
userId_20568,userId_22330,1
userId_31331,userId_22330,10
userId_35074,userId_22330,3
userId_24041,userId_22330,2
userId_3742,userId_22330,6
userId_15618,userId_22330,2
userId_33962,userId_22330,1
userId_27195,userId_22330,1
userId_23798,userId_22330,1
userId_17848,userId_22330,1
userId_13893,userId_22330,2
userId_7259,userId_22330,4
userId_31727,userId_22330,10
userId_9819,userId_22330,1
userId_16508,userId_22330,3
userId_9082,userId_22330,4
userId_24702,userId_22330,10
userId_23198,userId_22330,3
userId_31229,userId_22330,1
userId_33034,userId_22330,1
userId_16255,userId_22330,6
userId_5614,userId_22330,4
userId_4312,userId_22330,1
userId_8645,userId_22330,1
userId_14697,userId_22330,2
userId_36850,userId_22330,4
userId_5159,userId_22330,3
userId_29003,userId_22330,1
userId_15462,userId_22330,2
userId_18835,userId_22330,1
userId_33889,userId_22330,1
userId_4247,userId_22330,10
userId_21801,userId_22330,1
userId_20915,userId_22330,1
userId_22555,userId_22330,14
userId_20811,userId_22330,7
userId_3272,userId_22330,2
userId_31850,userId_22330,2
userId_20550,userId_22330,3
userId_8564,userId_22330,1
userId_37800,userId_22330,1
userId_12557,userId_22330,1
userId_21027,userId_22330,3
userId_15914,userId_22330,2
userId_21319,userId_22330,1
userId_25031,userId_22330,1
userId_7036,userId_22330,2
userId_18074,userId_22330,1
userId_35967,userId_22330,1
userId_8464,userId_22330,5
userId_13306,userId_22330,1
userId_24922,userId_22330,2
userId_33341,userId_22330,210
userId_4299,userId_22330,5
userId_31501,userId_22330,4
userId_14131,userId_22330,2
userId_2712,userId_22330,11
userId_24958,userId_22330,1
userId_19650,userId_22330,6
userId_2324,userId_22330,10
userId_3313,userId_22330,1
userId_17822,userId_22330,1
userId_20888,userId_22330,6
userId_4996,userId_22330,1
userId_38312,userId_22330,2
userId_8808,userId_22330,1
userId_2805,userId_22330,4
userId_15375,userId_22330,10
userId_27237,userId_22330,5
userId_3459,userId_22330,1
userId_17900,userId_22330,1
userId_19240,userId_22330,1
userId_36296,userId_22330,6
userId_910,userId_22330,1
userId_14737,userId_22330,10
userId_26024,userId_22330,2
userId_9190,userId_22330,1
userId_10228,userId_22330,1
userId_32280,userId_22330,1
userId_24542,userId_22330,1
userId_6242,userId_22330,1
userId_1629,userId_22330,1
userId_24390,userId_22330,2
userId_26772,userId_22330,171
userId_34244,userId_22330,1
userId_15004,userId_22330,2
userId_13631,userId_22330,1
userId_38785,userId_22330,1
userId_26795,userId_22330,1
userId_26616,userId_22330,4
userId_38060,userId_22330,1
userId_29846,userId_22330,1
userId_16252,userId_22330,1
userId_26690,userId_22330,1
userId_11356,userId_22330,1
userId_11521,userId_22330,1
userId_30509,userId_22330,8
userId_5603,userId_22330,1
userId_14033,userId_22330,1
userId_22680,userId_22330,11
userId_22213,userId_22330,1
userId_12887,userId_22330,1
userId_36451,userId_22330,3
userId_24579,userId_22330,4
userId_16774,userId_22330,3
userId_28125,userId_22330,1
userId_14911,userId_22330,1
userId_34828,userId_22330,3
userId_27393,userId_22330,1
userId_32296,userId_22330,2
userId_26388,userId_22330,1
userId_19593,userId_22330,2
userId_10521,userId_22330,1
userId_29040,userId_22330,2
userId_24649,userId_22330,1
userId_31819,userId_22330,5
userId_2818,userId_22330,6
userId_13857,userId_22330,2
userId_11150,userId_22330,4
userId_20190,userId_22330,1
userId_31187,userId_22330,1
userId_36526,userId_22330,1
userId_8969,userId_22330,1
userId_31151,userId_22330,1
userId_14219,userId_22330,7
userId_21875,userId_22330,1
userId_34279,userId_22330,2
userId_14040,userId_22330,1
userId_16825,userId_22330,2
userId_5675,userId_22330,2
userId_4328,userId_22330,1
userId_15567,userId_22330,3
userId_1091,userId_22330,1
userId_889,userId_22330,1
userId_22142,userId_22330,1
userId_37832,userId_22330,1
userId_9118,userId_22330,9
userId_34587,userId_22330,1
userId_37900,userId_22330,9
userId_2823,userId_22330,1
userId_14488,userId_22330,1
userId_28784,userId_22330,2
userId_13896,userId_22330,1
userId_22522,userId_22330,1
userId_25001,userId_22330,3
userId_9749,userId_22330,1
userId_11371,userId_22330,1
userId_23297,userId_22330,1
userId_3964,userId_22330,1
userId_36412,userId_22330,1
userId_35108,userId_22330,2
userId_14536,userId_22330,4
userId_1610,userId_22330,4
userId_8206,userId_22330,10
userId_18338,userId_22330,1
userId_832,userId_22330,4
userId_27443,userId_22330,8
userId_36629,userId_22330,1
userId_34043,userId_22330,2
userId_22459,userId_22330,2
userId_7244,userId_22330,15
userId_28226,userId_22330,1
userId_3070,userId_22330,1
userId_8302,userId_22330,1
userId_4652,userId_22330,227
userId_26536,userId_22330,1
userId_30994,userId_22330,1
userId_36993,userId_22330,2
userId_26251,userId_22330,2
userId_9227,userId_22330,1
userId_25648,userId_22330,1
userId_30952,userId_22330,1
userId_19187,userId_22330,1
userId_17847,userId_22330,46
userId_7775,userId_22330,1
userId_13320,userId_22330,6
userId_13292,userId_22330,1
userId_18815,userId_22330,1
userId_19192,userId_22330,10
userId_27085,userId_22330,1
userId_33683,userId_22330,1
userId_352,userId_22330,5
userId_1032,userId_22330,1
userId_8023,userId_22330,9
userId_17227,userId_22330,11
userId_6876,userId_22330,1
userId_4535,userId_22330,1
userId_34876,userId_22330,2
userId_39489,userId_22330,10
userId_25485,userId_22330,1
userId_25400,userId_22330,1
userId_11546,userId_22330,1
userId_5176,userId_22330,1
userId_27749,userId_22330,2
userId_29922,userId_22330,7
userId_6073,userId_22330,1
userId_9812,userId_22330,1
userId_15550,userId_22330,1
userId_16016,userId_22330,1
userId_4497,userId_22330,1
userId_32102,userId_22330,1
userId_26590,userId_22330,1
userId_25024,userId_22330,1
userId_7330,userId_22330,1
userId_18918,userId_22330,1
userId_33795,userId_22330,1
userId_34816,userId_22330,1
userId_2232,userId_22330,1
userId_34864,userId_22330,1
userId_1621,userId_22330,2
userId_23101,userId_22330,9
userId_2578,userId_22330,2
userId_19315,userId_22330,1
userId_24680,userId_22330,2
userId_18750,userId_22330,4
userId_12826,userId_22330,1
userId_4150,userId_22330,2
userId_31061,userId_22330,12
userId_1066,userId_22330,1
userId_15267,userId_22330,1
userId_1752,userId_22330,1
userId_16004,userId_22330,3
userId_3912,userId_22330,5
userId_1337,userId_22330,5
userId_29546,userId_22330,4
userId_23507,userId_22330,7
userId_39177,userId_22330,1
userId_31779,userId_22330,1
userId_17711,userId_22330,1
userId_4893,userId_22330,2
userId_28351,userId_22330,3
userId_37211,userId_22330,1
userId_5915,userId_22330,1
userId_34852,userId_22330,2
userId_11379,userId_22330,3
userId_21459,userId_22330,4
userId_6629,userId_22330,1
userId_25612,userId_22330,9
userId_11528,userId_22330,1
userId_17289,userId_22330,1
userId_36073,userId_22330,1
userId_33232,userId_22330,2
userId_28732,userId_22330,1
userId_12004,userId_22330,1
userId_21552,userId_22330,8
userId_6895,userId_22330,1
userId_17486,userId_22330,10
userId_32675,userId_22330,3
userId_33335,userId_22330,9
userId_29124,userId_22330,1
userId_24010,userId_22330,1
userId_12763,userId_22330,1
userId_26521,userId_22330,1
userId_21855,userId_22330,1
userId_30821,userId_22330,1
userId_25378,userId_22330,4
userId_8157,userId_22330,9
userId_27423,userId_22330,1
userId_38617,userId_22330,5
userId_8544,userId_22330,3
userId_23181,userId_22330,4
userId_4075,userId_22330,2
userId_3732,userId_22330,1
userId_11984,userId_22330,8
userId_7570,userId_22330,1
userId_31742,userId_22330,1
userId_29445,userId_22330,1
userId_36908,userId_22330,1
userId_9161,userId_22330,1
userId_2370,userId_22330,4
userId_21729,userId_22330,4
userId_38839,userId_22330,1
userId_1702,userId_22330,1
userId_33337,userId_22330,1
userId_31346,userId_22330,2
userId_19334,userId_22330,2
userId_37111,userId_22330,1
userId_33935,userId_22330,2
userId_3393,userId_22330,2
userId_16155,userId_22330,1
userId_3662,userId_22330,1
userId_2050,userId_22330,1
userId_29672,userId_22330,1
userId_2400,userId_22330,6
userId_12366,userId_22330,1
userId_38842,userId_22330,5
userId_20999,userId_22330,138
userId_15233,userId_22330,2
userId_34425,userId_22330,6
userId_36168,userId_22330,1
userId_12851,userId_22330,1
userId_14680,userId_22330,1
userId_17685,userId_22330,1
userId_16767,userId_22330,5
userId_17089,userId_22330,2
userId_11658,userId_22330,1
userId_22184,userId_22330,3
userId_265,userId_22330,1
userId_16336,userId_22330,1
userId_25866,userId_22330,5
userId_4635,userId_22330,1
userId_12715,userId_22330,1
userId_34372,userId_22330,4
userId_11650,userId_22330,4
userId_11005,userId_22330,1
userId_16926,userId_22330,1
userId_16359,userId_22330,4
userId_36870,userId_22330,10
userId_17581,userId_22330,8
userId_27379,userId_22330,11
userId_15470,userId_22330,10
userId_6103,userId_22330,1
userId_34086,userId_22330,1
userId_28766,userId_22330,3
userId_29444,userId_22330,4
userId_33871,userId_22330,3
userId_20424,userId_22330,1
userId_17145,userId_22330,1
userId_26014,userId_22330,1
userId_37971,userId_22330,6
userId_20641,userId_22330,1
userId_36914,userId_22330,1
userId_8211,userId_22330,3
userId_25483,userId_22330,1
userId_31664,userId_22330,8
userId_7369,userId_22330,3
userId_33392,userId_22330,1
userId_19573,userId_22330,2
userId_26215,userId_22330,4
userId_9446,userId_22330,2
userId_13929,userId_22330,1
userId_31141,userId_22330,3
userId_16976,userId_22330,7
userId_15408,userId_22330,6
userId_35712,userId_22330,6
userId_8924,userId_22330,1
userId_18529,userId_22330,1
userId_30747,userId_22330,1
userId_22260,userId_22330,1
userId_24499,userId_22330,1
userId_28926,userId_22330,1
userId_29929,userId_22330,1
userId_24608,userId_22330,1
userId_4178,userId_22330,2
userId_26448,userId_22330,1
userId_34960,userId_22330,10
userId_11609,userId_22330,1
userId_18690,userId_22330,1
userId_36334,userId_22330,1
userId_19786,userId_22330,1
userId_37558,userId_22330,1
userId_5858,userId_22330,12
userId_25294,userId_22330,1
userId_11858,userId_22330,2
userId_34983,userId_22330,10
userId_15122,userId_22330,1
userId_36675,userId_22330,1
userId_942,userId_22330,3
userId_14111,userId_22330,1
userId_22533,userId_22330,1
userId_17659,userId_22330,8
userId_39334,userId_22330,1
userId_14818,userId_22330,2
userId_25250,userId_22330,1
userId_29708,userId_22330,3
userId_4553,userId_22330,1
userId_12606,userId_22330,1
userId_25106,userId_22330,1
userId_2556,userId_22330,10
userId_27444,userId_22330,1
userId_4078,userId_22330,7
userId_5456,userId_22330,1
userId_28657,userId_22330,1
userId_34928,userId_22330,1
userId_6591,userId_22330,7
userId_39196,userId_22330,6
userId_20718,userId_22330,1
userId_177,userId_22330,1
userId_284,userId_22330,2
userId_37176,userId_22330,1
userId_14802,userId_22330,1
userId_15686,userId_22330,1
userId_33496,userId_22330,1
userId_6043,userId_22330,8
userId_28600,userId_22330,1
userId_22738,userId_22330,1
userId_3465,userId_22330,1
userId_21346,userId_22330,1
userId_9193,userId_22330,2
userId_15376,userId_22330,1
userId_23399,userId_22330,1
userId_18439,userId_22330,1
userId_6425,userId_22330,250
userId_33907,userId_22330,1
userId_20111,userId_22330,1
userId_6264,userId_22330,1
userId_25634,userId_22330,3
userId_13923,userId_22330,1
userId_4314,userId_22330,1
userId_22098,userId_22330,2
userId_2383,userId_22330,1
userId_8386,userId_22330,7
userId_21238,userId_22330,1
userId_1100,userId_22330,1
userId_30386,userId_22330,1
userId_5268,userId_22330,1
userId_11320,userId_22330,1
userId_10855,userId_22330,2
userId_8680,userId_22330,3
userId_34100,userId_22330,1
userId_18077,userId_22330,1
userId_18542,userId_22330,3
userId_27340,userId_22330,1
userId_15270,userId_22330,1
userId_3167,userId_22330,1
userId_4588,userId_22330,1
userId_26348,userId_22330,5
userId_27650,userId_22330,1
userId_8979,userId_22330,1
userId_21006,userId_22330,1
userId_6729,userId_22330,2
userId_14009,userId_22330,1
userId_402,userId_22330,1
userId_7924,userId_22330,2
userId_36083,userId_22330,7
userId_32438,userId_22330,5
userId_25920,userId_22330,1
userId_38278,userId_22330,2
userId_11418,userId_22330,3
userId_23377,userId_22330,4
userId_36465,userId_22330,2
userId_17961,userId_22330,2
userId_4634,userId_22330,1
userId_17406,userId_22330,1
userId_14535,userId_22330,1
userId_30708,userId_22330,1
userId_22852,userId_22330,2
userId_18209,userId_22330,1
userId_8136,userId_22330,1
userId_24474,userId_22330,1
userId_9720,userId_22330,1
userId_22057,userId_22330,10
userId_15938,userId_22330,1
userId_14757,userId_22330,3
userId_37997,userId_22330,10
userId_5179,userId_22330,1
userId_10113,userId_22330,11
userId_25314,userId_22330,1
userId_7187,userId_22330,1
userId_17591,userId_22330,1
userId_29393,userId_22330,5
userId_18572,userId_22330,2
userId_4641,userId_22330,25
userId_21973,userId_22330,3
userId_10308,userId_22330,1
userId_7251,userId_22330,1
userId_20340,userId_22330,1
userId_30327,userId_22330,1
userId_5530,userId_22330,2
userId_9153,userId_22330,1
userId_32445,userId_22330,2
userId_11162,userId_22330,1
userId_35858,userId_22330,175
userId_16140,userId_22330,1
userId_19906,userId_22330,1
userId_15040,userId_22330,10
userId_20498,userId_22330,2
userId_38326,userId_22330,1
userId_14208,userId_22330,2
userId_9062,userId_22330,1
userId_9991,userId_22330,1
userId_6797,userId_22330,5
userId_24735,userId_22330,7
userId_13170,userId_22330,1
userId_16386,userId_22330,5
userId_30042,userId_22330,2
userId_37748,userId_22330,3
userId_35924,userId_22330,2
userId_21917,userId_22330,10
userId_23818,userId_22330,1
userId_8843,userId_22330,1
userId_22927,userId_22330,8
userId_39776,userId_22330,28
userId_14313,userId_22330,2
userId_7120,userId_22330,1
userId_17799,userId_22330,2
userId_1641,userId_22330,1
userId_560,userId_22330,1
userId_38118,userId_22330,2
userId_24950,userId_22330,1
userId_17648,userId_22330,1
userId_14973,userId_22330,7
userId_13633,userId_22330,1
userId_27117,userId_22330,1
userId_26699,userId_22330,8
userId_5601,userId_22330,1
userId_26208,userId_22330,1
userId_2814,userId_22330,21
userId_1975,userId_22330,1
userId_7273,userId_22330,1
userId_14334,userId_22330,16
userId_20663,userId_22330,1
userId_20638,userId_22330,295
userId_25503,userId_22330,2
userId_14185,userId_22330,1
userId_6247,userId_22330,2
userId_10571,userId_22330,1
userId_32339,userId_22330,1
userId_6118,userId_22330,1
userId_27505,userId_22330,3
userId_4018,userId_22330,1
userId_37683,userId_22330,1
userId_20235,userId_22330,10
userId_1998,userId_22330,1
userId_28946,userId_22330,1
userId_8393,userId_22330,1
userId_39734,userId_22330,1
userId_30865,userId_22330,1
userId_1753,userId_22330,8
userId_1708,userId_22330,4
userId_30423,userId_22330,1
userId_7064,userId_22330,1
userId_13507,userId_22330,27
userId_11558,userId_22330,2
userId_22491,userId_22330,1
userId_492,userId_22330,9
userId_38985,userId_22330,1
userId_16793,userId_22330,4
userId_14266,userId_22330,5
userId_33347,userId_22330,1
userId_19706,userId_22330,1
userId_30504,userId_22330,8
userId_15607,userId_22330,1
userId_3068,userId_22330,1
userId_12051,userId_22330,1
userId_16922,userId_22330,1
userId_14091,userId_22330,1
userId_39063,userId_22330,6
userId_35035,userId_22330,1
userId_18998,userId_22330,2
userId_33266,userId_22330,7
userId_12041,userId_22330,2
userId_28745,userId_22330,2
userId_39404,userId_22330,1
userId_34262,userId_22330,1
userId_21834,userId_22330,2
userId_29289,userId_22330,10
userId_12402,userId_22330,1
userId_21572,userId_22330,1
userId_20815,userId_22330,2
userId_6855,userId_22330,10
userId_9800,userId_22330,1
userId_37871,userId_22330,1
userId_10497,userId_22330,1
userId_28283,userId_22330,2
userId_20667,userId_22330,1
userId_3419,userId_22330,2
userId_23403,userId_22330,1
userId_8266,userId_22330,1
userId_23367,userId_22330,2
userId_31761,userId_22330,1
userId_33526,userId_22330,1
userId_36028,userId_22330,1
userId_11065,userId_22330,7
userId_23051,userId_22330,2
userId_9540,userId_22330,3
userId_1021,userId_22330,1
userId_9577,userId_22330,1
userId_2262,userId_22330,9
userId_38183,userId_22330,1
userId_39713,userId_22330,4
userId_26870,userId_22330,4
userId_21794,userId_22330,1
userId_38384,userId_22330,2
userId_28475,userId_22330,10
userId_31033,userId_22330,5
userId_4454,userId_22330,2
userId_20329,userId_22330,1
userId_1779,userId_22330,5
userId_28233,userId_22330,2
userId_22921,userId_22330,1
userId_30984,userId_22330,2
userId_22451,userId_22330,1
userId_9831,userId_22330,1
userId_33021,userId_22330,1
userId_28105,userId_22330,1
userId_12548,userId_22330,2
userId_1904,userId_22330,1
userId_37872,userId_22330,1
userId_28377,userId_22330,9
userId_9069,userId_22330,1
userId_28262,userId_22330,1
userId_33336,userId_22330,1
userId_15921,userId_22330,2
userId_25551,userId_22330,1
userId_24986,userId_22330,2
userId_34617,userId_22330,1
userId_25097,userId_22330,1
userId_23334,userId_22330,2
userId_36424,userId_22330,1
userId_6929,userId_22330,1
userId_30709,userId_22330,2
userId_23782,userId_22330,10
userId_8784,userId_22330,2
userId_12141,userId_22330,1
userId_27838,userId_22330,4
userId_37472,userId_22330,1
userId_287,userId_22330,1
userId_13549,userId_22330,1
userId_11276,userId_22330,2
userId_29418,userId_22330,2
userId_30007,userId_22330,1
userId_38546,userId_22330,2
userId_12400,userId_22330,1
userId_38256,userId_22330,1
userId_10369,userId_22330,1
userId_7731,userId_22330,2
userId_4405,userId_22330,2
userId_21831,userId_22330,12
userId_35648,userId_22330,1
userId_9345,userId_22330,3
userId_30459,userId_22330,5
userId_28088,userId_22330,1
userId_4755,userId_22330,1
userId_2509,userId_22330,4
userId_30625,userId_22330,1
userId_16119,userId_22330,1
userId_35956,userId_22330,1
userId_30135,userId_22330,2
userId_33327,userId_22330,1
userId_35295,userId_22330,2
userId_36975,userId_22330,1
userId_1706,userId_22330,1
userId_6347,userId_22330,1
userId_487,userId_22330,1
userId_35150,userId_22330,2
userId_24833,userId_22330,1
userId_7443,userId_22330,1
userId_34380,userId_22330,9
userId_13977,userId_22330,1
userId_27831,userId_22330,1
userId_8150,userId_22330,4
userId_33963,userId_22330,54
userId_6056,userId_22330,2
userId_29073,userId_22330,1
userId_13821,userId_22330,4
userId_18167,userId_22330,21
userId_38615,userId_22330,2
userId_24621,userId_22330,3
userId_20577,userId_22330,21
userId_6270,userId_22330,1
userId_36691,userId_22330,1
userId_24336,userId_22330,1
userId_30207,userId_22330,1
userId_17965,userId_22330,1
userId_25888,userId_22330,1
userId_32368,userId_22330,3
userId_33573,userId_22330,1
userId_37096,userId_22330,9
userId_18330,userId_22330,6
userId_24653,userId_22330,2
userId_19712,userId_22330,10
userId_11712,userId_22330,5
userId_32599,userId_22330,334
userId_5032,userId_22330,1
userId_22180,userId_22330,1
userId_34588,userId_22330,6
userId_26437,userId_22330,1
userId_18562,userId_22330,1
userId_25322,userId_22330,12
userId_34288,userId_22330,1
userId_28877,userId_22330,1
userId_14993,userId_22330,8
userId_28533,userId_22330,1
userId_22647,userId_22330,1
userId_26758,userId_22330,3
userId_4353,userId_22330,2
userId_18671,userId_22330,1
userId_4687,userId_22330,4
userId_20082,userId_22330,1
userId_18602,userId_22330,6
userId_25355,userId_22330,2
userId_35768,userId_22330,1
userId_10891,userId_22330,1
userId_23151,userId_22330,1
userId_10034,userId_22330,27
userId_24073,userId_22330,2
userId_37103,userId_22330,1
userId_8994,userId_22330,1
userId_26124,userId_22330,1
userId_38806,userId_22330,8
userId_6573,userId_22330,1
userId_36067,userId_22330,1
userId_26858,userId_22330,3
userId_31635,userId_22330,1
userId_7628,userId_22330,1
userId_16528,userId_22330,1
userId_3537,userId_22330,1
userId_29887,userId_22330,81
userId_255,userId_22330,4
userId_25315,userId_22330,1
userId_9150,userId_22330,1
userId_13293,userId_22330,1
userId_26952,userId_22330,1
userId_15913,userId_22330,1
userId_7595,userId_22330,1
userId_30871,userId_22330,10
userId_10016,userId_22330,3
userId_371,userId_22330,1
userId_28144,userId_22330,6
userId_15824,userId_22330,1
userId_35810,userId_22330,7
userId_20660,userId_22330,1
userId_2367,userId_22330,1
userId_34366,userId_22330,1
userId_7892,userId_22330,4
userId_30394,userId_22330,1
userId_33664,userId_22330,1
userId_9911,userId_22330,1
userId_29083,userId_22330,3
userId_24754,userId_22330,4
userId_31231,userId_22330,1
userId_27651,userId_22330,2
userId_16214,userId_22330,1
userId_15394,userId_22330,5
userId_14374,userId_22330,1
userId_14486,userId_22330,1
userId_5129,userId_22330,1
userId_12383,userId_22330,1
userId_21344,userId_22330,1
userId_12070,userId_22330,1
userId_35568,userId_22330,1
userId_35984,userId_22330,1
userId_28523,userId_22330,1
userId_23269,userId_22330,7
userId_27730,userId_22330,6
userId_21597,userId_22330,1
userId_38139,userId_22330,7
userId_18082,userId_22330,1
userId_29158,userId_22330,3
userId_31869,userId_22330,1
userId_37716,userId_22330,3
userId_2343,userId_22330,8
userId_13766,userId_22330,1
userId_26960,userId_22330,1
userId_11389,userId_22330,2
userId_31228,userId_22330,6
userId_19336,userId_22330,2
userId_30530,userId_22330,2
userId_20154,userId_22330,1
userId_33558,userId_22330,1
userId_26551,userId_22330,1
userId_39264,userId_22330,1
userId_6111,userId_22330,1
userId_29328,userId_22330,1
userId_8516,userId_22330,1
userId_20949,userId_22330,1
userId_5944,userId_22330,1
userId_11080,userId_22330,8
userId_26983,userId_22330,2
userId_11628,userId_22330,6
userId_5912,userId_22330,4
userId_26098,userId_22330,3
userId_39309,userId_22330,1
userId_29925,userId_22330,1
userId_35409,userId_22330,2
userId_9947,userId_22330,1
userId_26334,userId_22330,1
userId_11046,userId_22330,1
userId_4245,userId_22330,1
userId_34147,userId_22330,28
userId_4789,userId_22330,1
userId_35985,userId_22330,1
userId_24067,userId_22330,5
userId_25288,userId_22330,1
userId_3282,userId_22330,10
userId_16551,userId_22330,1
userId_31438,userId_22330,1
userId_32175,userId_22330,1
userId_28078,userId_22330,1
userId_32710,userId_22330,1
userId_34765,userId_22330,6
userId_20512,userId_22330,1
userId_17503,userId_22330,2
userId_395,userId_22330,131
userId_12002,userId_22330,1
userId_10937,userId_22330,2
userId_36112,userId_22330,1
userId_16901,userId_22330,1
userId_22200,userId_22330,1
userId_13778,userId_22330,10
userId_39487,userId_22330,1
userId_20990,userId_22330,5
userId_6199,userId_22330,1
userId_5154,userId_22330,2
userId_2038,userId_22330,1
userId_31614,userId_22330,1
userId_26533,userId_22330,24
userId_38237,userId_22330,1
userId_16149,userId_22330,10
userId_25193,userId_22330,1
userId_1169,userId_22330,1
userId_22828,userId_22330,2
userId_13642,userId_22330,10
userId_5544,userId_22330,1
userId_5180,userId_22330,1
userId_25645,userId_22330,18
userId_10033,userId_22330,1
userId_34519,userId_22330,1
userId_6587,userId_22330,1
userId_32614,userId_22330,3
userId_37772,userId_22330,2
userId_13867,userId_22330,1
userId_17354,userId_22330,2
userId_18624,userId_22330,2
userId_4854,userId_22330,1
userId_11352,userId_22330,138
userId_12013,userId_22330,8
userId_22558,userId_22330,3
userId_34580,userId_22330,5
userId_11456,userId_22330,1
userId_19680,userId_22330,1
userId_29359,userId_22330,1
userId_7747,userId_22330,1
userId_29036,userId_22330,3
userId_3218,userId_22330,2
userId_34299,userId_22330,1
userId_34316,userId_22330,3
userId_26520,userId_22330,2
userId_21580,userId_22330,9
userId_34226,userId_22330,1
userId_35645,userId_22330,1
userId_26887,userId_22330,1
userId_19318,userId_22330,1
userId_36386,userId_22330,1
userId_8292,userId_22330,2
userId_19732,userId_22330,1
userId_235,userId_22330,1
userId_15483,userId_22330,1
userId_30991,userId_22330,1
userId_38686,userId_22330,1
userId_38427,userId_22330,9
userId_29378,userId_22330,8
userId_22678,userId_22330,1
userId_36647,userId_22330,1
userId_12972,userId_22330,2
userId_4828,userId_22330,166
userId_36654,userId_22330,1
userId_18616,userId_22330,2
userId_24763,userId_22330,10
userId_22527,userId_22330,7
userId_23579,userId_22330,1
userId_9941,userId_22330,1
userId_17671,userId_22330,1
userId_24029,userId_22330,1
userId_16035,userId_22330,6
userId_11307,userId_22330,1
userId_12485,userId_22330,14
userId_2614,userId_22330,10
userId_27100,userId_22330,6
userId_30549,userId_22330,10
userId_26705,userId_22330,2
userId_2514,userId_22330,1
userId_31423,userId_22330,1
userId_3967,userId_22330,6
userId_11449,userId_22330,1
userId_8850,userId_22330,4
userId_9299,userId_22330,1
userId_13609,userId_22330,1
userId_23249,userId_22330,3
userId_24698,userId_22330,1
userId_30976,userId_22330,1
userId_28715,userId_22330,4
userId_31694,userId_22330,3
userId_38826,userId_22330,9
userId_4220,userId_22330,1
userId_28601,userId_22330,2
userId_20050,userId_22330,2
userId_11149,userId_22330,3
userId_6439,userId_22330,1
userId_6003,userId_22330,1
userId_17608,userId_22330,1
userId_34951,userId_22330,1
userId_28559,userId_22330,3
userId_13804,userId_22330,1
userId_13757,userId_22330,1
userId_33805,userId_22330,4
userId_3237,userId_22330,1
userId_31721,userId_22330,1
userId_29002,userId_22330,1
userId_32634,userId_22330,1
userId_12348,userId_22330,1
userId_16262,userId_22330,1
userId_35054,userId_22330,3
userId_33628,userId_22330,1
userId_1945,userId_22330,1
userId_21561,userId_22330,1
userId_15903,userId_22330,11
userId_27416,userId_22330,1
userId_3446,userId_22330,1
userId_14865,userId_22330,8
userId_36894,userId_22330,8
userId_23793,userId_22330,16
userId_17633,userId_22330,1
userId_5025,userId_22330,1
userId_22556,userId_22330,2
userId_20045,userId_22330,2
userId_32505,userId_22330,2
userId_1048,userId_22330,1
userId_2900,userId_22330,1
userId_31480,userId_22330,1
userId_5382,userId_22330,3
userId_34742,userId_22330,2
userId_5183,userId_22330,5
userId_26048,userId_22330,2
userId_4844,userId_22330,3
userId_293,userId_22330,1
userId_34868,userId_22330,1
userId_35071,userId_22330,1
userId_30516,userId_22330,2
userId_25222,userId_22330,5
userId_28729,userId_22330,1
userId_12734,userId_22330,1
userId_33358,userId_22330,2
userId_4658,userId_22330,1
userId_33447,userId_22330,1
userId_36191,userId_22330,1
userId_13846,userId_22330,2
userId_24094,userId_22330,1
userId_9608,userId_22330,12
userId_12788,userId_22330,1
userId_31276,userId_22330,8
userId_9536,userId_22330,1
userId_5346,userId_22330,1
userId_32439,userId_22330,1
userId_35783,userId_22330,1
userId_23319,userId_22330,2
userId_16855,userId_22330,8
userId_36151,userId_22330,1
userId_15685,userId_22330,1
